PRE_NO,UNIT,ROUTE,REASON,Longitude,Latitude
PWAJ00252,PWA台灣自來水股份有限公司第四區管理處清水營運所,民和路一段(352號旁),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.5504287,24.25180944
PTBJ02842,PTB台灣電力股份有限公司台中區營業處(維護組),忠孝路(121巷5號),路面異常，恐影響民眾安危,120.6794556,24.12919273
PTBJ02876,PTB台灣電力股份有限公司台中區營業處(維護組),祥順路二段(228號.G6448DC63),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7283392,24.17137585
PTBJ02877,PTB台灣電力股份有限公司台中區營業處(維護組),祥順路二段(216號.G6448DB3790),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7279812,24.17064419
PTBJ02992,PTB台灣電力股份有限公司台中區營業處(維護組),忠明南路(與南和路口),路面異常，恐影響民眾安危,120.6682564,24.11884447
PTBJ03001,PTB台灣電力股份有限公司台中區營業處(維護組),祥順路二段(258號.G6448ED5892),孔蓋異常有聲響，恐影響用路人行車及民眾生活品質,120.7293613,24.17282147
PW4J01683,PW4台灣自來水股份有限公司第四區管理處台中給水廠,青島路四段(41號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6867685,24.16822027
PTBJ03002,PTB台灣電力股份有限公司台中區營業處(維護組),忠明南路(1118之7號),路面異常，恐影響民眾安危,120.6687143,24.11886985
CG1J00584,CG1欣中天然氣股份有限公司,自治街120號(自治街120號),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6687268,24.14088574
PWFJ00038,PWF台灣自來水股份有限公司第四區管理處烏日營運所,溪南路一段(126巷50號前),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6430431,24.0857233
PW4J01928,PW4台灣自來水股份有限公司第四區管理處台中給水廠,雙十路二段(與電台街口),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6881561,24.15102756
PW4J01929,PW4台灣自來水股份有限公司第四區管理處台中給水廠,文祥街(3號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6794545,24.14895777
CG1J00400,CG1欣中天然氣股份有限公司,中清路二段280巷25弄43號(一帶),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6689017,24.17931002
GW5J00438,GW5臺中市政府水利局(污水營運科),東山路91巷(與93巷),孔蓋異常，恐影響民眾安危,120.7023827,24.17107383
GW5J00439,GW5臺中市政府水利局(污水營運科),軍福十九路(368號),孔蓋異常，恐影響民眾安危,120.7123146,24.18015713
PW7J00295,PW7台灣自來水股份有限公司第四區管理處大里服務所,美群路(62巷6號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7079732,24.08535507
PC2J00470,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,松竹路二段168號(松竹路二段168號),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.6968368,24.18330374
PTBJ02078,PTB台灣電力股份有限公司台中區營業處(維護組),大昌街(465巷口),孔蓋異常，恐影響民眾安危,120.6521632,24.15163365
GW5J00451,GW5臺中市政府水利局(污水營運科),東蘭路(43之17號前),路面異常，恐影響民眾安危,120.825374,24.26514534
CG4J00033,CG4欣彰天然氣股份有限公司豐原營業所,南陽路(377號前),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.7250315,24.24644783
PTBJ02088,PTB台灣電力股份有限公司台中區營業處(維護組),東興路(三段),孔蓋異常，恐影響民眾安危,120.6529494,24.15416819
PTBJ02089,PTB台灣電力股份有限公司台中區營業處(維護組),忠明南路(831號),孔蓋異常，恐影響民眾安危,120.6628641,24.12047909
PC2J00473,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,中清路二段(250號),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.6690913,24.17783671
PWBJ00176,PWB台灣自來水股份有限公司第四區管理處沙鹿營運所,中蔗路(12之3號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.5766795,24.16986905
PW4J01231,PW4台灣自來水股份有限公司第四區管理處台中給水廠,合江街(92號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6633847,24.17114261
PTCJ00120,PTC台灣電力股份有限公司台中區營業處豐原分處,和睦路一段(413號前),孔蓋異常，恐影響民眾安危,120.6563404,24.27896208
PW4J01272,PW4台灣自來水股份有限公司第四區管理處台中給水廠,杏林路(50號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6426199,24.16770588
PW4J01273,PW4台灣自來水股份有限公司第四區管理處台中給水廠,北屯路(446號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7013655,24.18034298
PT1J00059,PT1台灣電力股份有限公司台中區營業處,山西路二段(與松竹路三段口),路面異常，恐影響民眾安危,120.678413,24.18401301
CG1J00452,CG1欣中天然氣股份有限公司,五權西六街(151巷6號前),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.6590175,24.13582188
PW7J00311,PW7台灣自來水股份有限公司第四區管理處大里服務所,光興路(597巷12弄10號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.728864,24.10718946
PTBJ02189,PTB台灣電力股份有限公司台中區營業處(維護組),福田三街(169號),孔蓋異常，恐影響民眾安危,120.65539,24.11090281
PW7J00313,PW7台灣自來水股份有限公司第四區管理處大里服務所,大源路(37號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7246421,24.14139125
PW4J01286,PW4台灣自來水股份有限公司第四區管理處台中給水廠,健行路(86巷7弄15號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6884864,24.16049798
PW4J01287,PW4台灣自來水股份有限公司第四區管理處台中給水廠,大洲街(88號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6512671,24.15918349
PTBJ02213,PTB台灣電力股份有限公司台中區營業處(維護組),市政北二路(惠來路二段口.G5346CB5500),孔蓋異常，恐影響民眾安危,120.6407525,24.16141763
PC2J00500,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,慶和街13號(慶和街13號),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.646968,24.17554505
PTBJ02238,PTB台灣電力股份有限公司台中區營業處(維護組),"雙十路二段(雙十路二段45巷口,往西約28公尺.G5944DC32)",孔蓋異常，恐影響民眾安危,120.6886646,24.15314063
GW7J00104,GW7臺中市政府水利局(水利養護工程科),軍福(18路61號),孔蓋異常，恐影響民眾安危,120.7188024,24.17819001
PTBJ02239,PTB台灣電力股份有限公司台中區營業處(維護組),西屯路二段(126巷66號.G5447HD3742),孔蓋異常，恐影響民眾安危,120.6531592,24.16794691
GW7J00105,GW7臺中市政府水利局(水利養護工程科),神岡路(60號),孔蓋異常，恐影響民眾安危,120.660378,24.25748719
PTBJ02240,PTB台灣電力股份有限公司台中區營業處(維護組),興大路與美村路二段口(往北約82公尺),孔蓋異常，恐影響民眾安危,120.6719234,24.12306415
PC3J00096,PC3中華電信股份有限公司臺中營運處第三客戶網路中心,昌平路3段620巷口(620巷口),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.6693379,24.21431794
PTBJ02241,PTB台灣電力股份有限公司台中區營業處(維護組),西屯路二段(126巷60號.G5447HD2513),孔蓋異常，恐影響民眾安危,120.6530209,24.16776752
PTBJ02242,PTB台灣電力股份有限公司台中區營業處(維護組),西屯路二段126巷31號(G5447GD9258),孔蓋異常，恐影響民眾安危,120.6527739,24.16757637
PTBJ02243,PTB台灣電力股份有限公司台中區營業處(維護組),西屯路二段(126巷21號.G5447GD70),孔蓋異常，恐影響民眾安危,120.6525783,24.16739266
PTBJ02244,PTB台灣電力股份有限公司台中區營業處(維護組),西屯路二段(126巷32號旁.G5447GC5848),孔蓋異常，恐影響民眾安危,120.6523675,24.16720281
PTBJ02245,PTB台灣電力股份有限公司台中區營業處(維護組),中山路一段(172之1號對向車道),孔蓋異常，恐影響民眾安危,120.7319767,24.1390601
PTBJ02246,PTB台灣電力股份有限公司台中區營業處(維護組),何厝街67巷7號(G5546BD01),孔蓋異常，恐影響民眾安危,120.6549061,24.16296633
PWAJ00202,PWA台灣自來水股份有限公司第四區管理處清水營運所,中社路(97之147號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.5487051,24.27237887
PC2J00506,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,保安二街(165號),孔蓋異常，恐影響民眾安危,120.6127639,24.14469353
PTBJ02247,PTB台灣電力股份有限公司台中區營業處(維護組),何厝街67巷15號(G5546AD73),孔蓋異常，恐影響民眾安危,120.6546783,24.16309969
PTBJ02248,PTB台灣電力股份有限公司台中區營業處(維護組),宜昌路(118號),孔蓋異常，恐影響民眾安危,120.7119449,24.13950766
PC2J00507,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,協和北巷(9-1號),孔蓋異常，恐影響民眾安危,120.6177306,24.17348749
PC3J00097,PC3中華電信股份有限公司臺中營運處第三客戶網路中心,富陽路(235巷106弄口),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.7459558,24.26222019
PW2J00084,PW2台灣自來水股份有限公司第四區管理處豐原給水廠,鎌村路39巷(101號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7293584,24.23421131
PC2J00514,PC2中華電信股份有限公司臺中營運處第二客戶網路中心,健行路(179號),通訊、重要管路管理監控資料傳送中斷、用戶停電處理,120.5984646,24.10997791
PTCJ00135,PTC台灣電力股份有限公司台中區營業處豐原分處,后科路三段(與九甲六路交叉口南下道路往北250公尺處),孔蓋異常，恐影響民眾安危,120.7072034,24.31771268
PW2J00085,PW2台灣自來水股份有限公司第四區管理處豐原給水廠,雅潭路二段(137號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6936533,24.21588987
PTBJ02289,PTB台灣電力股份有限公司台中區營業處(維護組),大墩二十街96號對面(G5445HD76),孔蓋異常，恐影響民眾安危,120.6537751,24.15891766
PW4J01341,PW4台灣自來水股份有限公司第四區管理處台中給水廠,南門路59巷(90號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6810785,24.11979425
PWBJ00199,PWB台灣自來水股份有限公司第四區管理處沙鹿營運所,中央路一段(291號),孔蓋異常，恐影響民眾安危,120.5334339,24.231828
CG1J00473,CG1欣中天然氣股份有限公司,自治街(51號),現場通報有瓦斯味道、設備損壞或用戶供氣中斷,120.671114,24.13867538
PTBJ02324,PTB台灣電力股份有限公司台中區營業處(維護組),光興路(與光興路660巷口),孔蓋異常，恐影響民眾安危,120.7291764,24.10559893
GW5J00481,GW5臺中市政府水利局(污水營運科),東勢區新城街12巷(51號前),路面異常，恐影響民眾安危,120.8396355,24.21706355
PTBJ02325,PTB台灣電力股份有限公司台中區營業處(維護組),市政北五路(惠中三街口.G5346EC1463),孔蓋異常，恐影響民眾安危,120.6423866,24.16221095
PW2J00090,PW2台灣自來水股份有限公司第四區管理處豐原給水廠,雅潭路292巷(8號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6904335,24.21643881
PW7J00342,PW7台灣自來水股份有限公司第四區管理處大里服務所,太平路(446號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7156224,24.12477109
PW7J00348,PW7台灣自來水股份有限公司第四區管理處大里服務所,仁慈街(393號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.7032289,24.09733802
PW7J00349,PW7台灣自來水股份有限公司第四區管理處大里服務所,塗城路(710號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6984252,24.08974745
PTBJ02366,PTB台灣電力股份有限公司台中區營業處(維護組),山西路三段(175號旁.G5951AD1244),孔蓋異常，恐影響民眾安危,120.685522,24.18559479
PTBJ02367,PTB台灣電力股份有限公司台中區營業處(維護組),忠太西路(華富街74巷口.G5646GB1059),孔蓋異常，恐影響民眾安危,120.6679276,24.16103079
PW4J01360,PW4台灣自來水股份有限公司第四區管理處台中給水廠,洲際一街(與崇德十九路口),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6819025,24.19789825
PW4J01361,PW4台灣自來水股份有限公司第四區管理處台中給水廠,大墩十七街(110號前),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6473871,24.15562938
PWAJ00215,PWA台灣自來水股份有限公司第四區管理處清水營運所,中山路(509號人行道),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.579153,24.27849083
PTBJ02368,PTB台灣電力股份有限公司台中區營業處(維護組),山西路三段(175號對面.G5951AD1024),孔蓋異常，恐影響民眾安危,120.6855354,24.1854382
GW7J00112,GW7臺中市政府水利局(水利養護工程科),福星路(583號),孔蓋異常，恐影響民眾安危,120.646061,24.17546649
GW7J00113,GW7臺中市政府水利局(水利養護工程科),忠明南路(與公正路口),孔蓋異常，恐影響民眾安危,120.657338,24.14903354
PTBJ02369,PTB台灣電力股份有限公司台中區營業處(維護組),旱溪西路三段南興三路口(G6249AE4976),孔蓋異常，恐影響民眾安危,120.7094223,24.17816972
PTBJ02370,PTB台灣電力股份有限公司台中區營業處(維護組),崇德路三段(111號.G5951AC7664),孔蓋異常，恐影響民眾安危,120.6861301,24.18506455
PW4J01362,PW4台灣自來水股份有限公司第四區管理處台中給水廠,北屯路(60-5號),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.6929927,24.16253885
PTBJ02407,PTB台灣電力股份有限公司台中區營業處(維護組),"北平二街(北平路一段口,往南約60公尺G5648HC7180)",孔蓋異常，恐影響民眾安危,120.6694398,24.17109486
PWAJ00221,PWA台灣自來水股份有限公司第四區管理處清水營運所,荷園街(21號旁),地下漏水、路面漏水、路面下陷、既有用戶無水處理,120.5837462,24.28353661
